Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Thermostat AirQualityAccuracy,Thermostat AirQuality,Thermostat VOCppm,Thermostat CO2ppm,Thermostat AirPressure,Kitchen (F),Kitchen2,Bedroom (F),Bedroom2,Kids' Room (F),Kids' Room2,Bathroom (F),Bathroom2,Living Room (F),Living Room2,Back Door (contact),Front Door (contact)
2023-10-20,01:10:00,auto,heatOff,,Sleep,73,63,66.3,70,51.6,0,0,0,0,-0.4,67.5,70,1,4,202,7376,2030,101102,69.5,1,67,1,64.7,0,68.7,0,68.7,1,1,1,
2023-10-20,01:15:00,auto,heatOff,,Sleep,73,63,66.5,70,51.6,0,0,0,0,-0.4,67.6,70,0,4,199,7086,2003,101092,69.5,0,67.1,1,64.7,0,68.6,0,68.8,1,1,1,
2023-10-20,01:20:00,auto,heatOff,,Sleep,73,63,66.5,70,51.6,0,0,0,0,-0.3,67.4,70,0,4,198,6886,1984,101089,69.4,0,67.1,0,64.7,0,68.4,0,68.8,0,1,1,
2023-10-20,01:25:00,auto,heatOff,,Sleep,73,63,66.7,70,51.6,0,0,0,0,-0.2,67.4,70,0,4,195,6629,1959,101085,69.4,0,67.2,0,64.7,0,68.2,0,68.7,0,1,1,
2023-10-20,01:30:00,auto,heatOff,,Sleep,73,63,66.8,70,51.4,0,0,0,0,-0.2,67.3,70,0,4,193,6381,1934,101080,69.3,0,67.2,0,64.7,0,68,0,68.7,0,1,1,
2023-10-20,01:35:00,auto,heatOff,,Sleep,73,63,67.1,70,51.4,0,0,0,0,-0.1,67.3,70,0,4,190,6136,1908,101079,69.3,0,67.2,0,64.7,0,67.8,0,68.6,0,1,1,
2023-10-20,01:40:00,auto,heatOff,,Sleep,79,60.5,67.3,70,51.4,0,0,0,0,,67.2,70,0,4,187,5843,1875,101071,69.2,0,67.3,0,64.7,0,67.7,0,68.6,0,1,1,
2023-10-20,01:45:00,auto,heatOff,HKhold,Sleep,80.1,60.1,67.4,70,51.4,0,0,0,0,,67.1,70,0,4,183,5570,1844,101067,69.2,0,67.3,0,64.7,0,67.6,0,68.6,0,1,1,
2023-10-20,01:50:00,auto,heatOff,HKhold,Sleep,80.1,60.1,67.4,70,51.4,0,0,0,0,,67.1,70,0,4,181,5361,1819,101064,69.2,0,67.3,0,64.7,0,67.5,0,68.6,0,1,1,
2023-10-20,01:55:00,auto,heatOff,HKhold,Sleep,80.1,60.1,67.4,70,51.4,0,0,0,0,,67.2,70,0,4,178,5155,1792,101060,69.2,0,67.3,0,64.7,0,67.5,0,68.6,0,1,1,
2023-10-20,02:00:00,auto,heatOff,HKhold,Sleep,80.1,60.1,67.4,70,51,0,0,0,0,,67.2,70,0,4,177,5031,1776,101054,69.2,0,67.3,0,64.7,0,67.3,0,68.6,0,1,1,
2023-10-20,02:05:00,auto,heatOff,HKhold,Sleep,80.1,60.1,67.4,70,51,0,0,0,0,,67.2,70,0,4,175,4878,1756,101051,69.2,0,67.3,0,64.7,0,67.2,0,68.6,0,1,1,
2023-10-20,02:10:00,auto,heatOff,HKhold,Sleep,80.1,60.1,67.4,70,51,0,0,0,0,,67.2,70,0,4,173,4753,1739,101054,69.2,0,67.3,0,64.7,0,67.2,0,68.6,0,1,1,
2023-10-20,02:15:00,auto,heatOff,HKhold,Sleep,80.1,60.1,67.4,70,51,0,0,0,0,,67.2,70,0,4,171,4603,1718,101048,69.2,0,67.3,0,64.7,0,67.1,0,68.6,0,1,1,
2023-10-20,02:20:00,auto,heatOff,HKhold,Sleep,80.1,60.1,67.4,70,51,0,0,0,0,,67.2,70,0,4,169,4448,1695,101041,69.2,0,67.4,0,64.6,0,67,0,68.6,0,1,1,
2023-10-20,02:25:00,auto,heatOff,HKhold,Sleep,80.1,60.1,67.4,70,51,0,0,0,0,,67.2,70,0,4,165,4208,1658,101038,69.1,0,67.3,0,64.6,0,67,0,68.6,0,1,1,
2023-10-20,02:30:00,auto,heatOff,HKhold,Sleep,80.1,60.1,67.4,70,50.9,0,0,0,0,,67.1,70,0,4,163,4086,1639,101034,69.1,0,67.3,0,64.6,0,66.9,0,68.6,0,1,1,
2023-10-20,02:35:00,auto,heatOff,HKhold,Sleep,80.1,60.1,67.3,70,50.9,0,0,0,0,,67,70,0,4,160,3907,1609,101024,69.1,0,67.4,0,64.6,0,66.9,0,68.5,0,1,1,
2023-10-20,02:40:00,auto,heatOff,HKhold,Sleep,80.1,60.1,67.2,70,50.9,0,0,0,0,,66.8,70,0,4,157,3722,1577,101015,69,0,67.4,0,64.6,0,66.9,0,68.4,0,1,1,
2023-10-20,02:45:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.2,70,50.9,0,0,0,0,,66.7,70,0,4,153,3516,1540,101011,69,0,67.4,0,64.6,0,66.9,0,68.4,0,1,1,
2023-10-20,02:50:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.2,70,50.9,0,0,0,0,,66.7,70,0,4,149,3329,1503,101004,68.9,0,67.4,1,64.6,0,66.8,0,68.3,0,1,1,
2023-10-20,02:55:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.2,70,50.9,0,0,0,0,,66.7,70,0,4,146,3175,1472,100988,68.9,0,67.4,1,64.6,0,66.7,0,68.3,0,1,1,
2023-10-20,03:00:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.2,70,50.2,0,0,0,0,,66.7,70,0,4,144,3059,1447,100982,68.9,0,67.5,1,64.6,0,66.6,0,68.3,0,1,1,
2023-10-20,03:05:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.2,70,50.2,0,0,0,0,,66.7,70,0,4,143,2995,1433,100976,68.9,0,67.5,1,64.6,0,66.6,0,68.2,0,1,1,
2023-10-20,03:10:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.2,70,50.2,0,0,0,0,,66.7,70,0,4,141,2931,1419,100968,68.9,0,67.5,0,64.5,0,66.6,0,68.2,0,1,1,
2023-10-20,03:15:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.3,70,50.2,0,0,0,0,,66.7,70,0,4,140,2872,1406,100957,68.9,0,67.5,0,64.5,0,66.5,0,68.3,0,1,1,
2023-10-20,03:20:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.4,70,50.2,0,0,0,0,,66.7,70,0,4,138,2816,1393,100948,68.8,0,67.5,0,64.5,0,66.5,0,68.3,0,1,1,
2023-10-20,03:25:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.5,71,50.2,0,0,0,0,,66.6,71,0,4,137,2763,1380,100941,68.7,0,67.5,0,64.5,0,66.5,0,68.3,0,1,1,
2023-10-20,03:30:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.5,70,50.3,0,0,0,0,,66.8,70,0,4,135,2681,1360,100932,68.7,0,67.5,0,64.5,0,66.4,0,68.3,0,1,1,
2023-10-20,03:35:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.4,70,50.3,0,0,0,0,,66.8,70,0,4,134,2622,1345,100926,68.7,0,67.5,0,64.5,0,66.4,0,68.3,0,1,1,
2023-10-20,03:40:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.3,70,50.3,0,0,0,0,,66.7,70,0,4,131,2512,1317,100923,68.7,0,67.4,0,64.5,0,66.4,0,68.3,0,1,1,
2023-10-20,03:45:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.2,70,50.3,0,0,0,0,,66.6,70,0,4,129,2446,1299,100922,68.7,0,67.4,1,64.5,0,66.4,0,68.2,0,1,1,
2023-10-20,03:50:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.2,70,50.3,0,0,0,0,,66.5,70,0,4,125,2303,1260,100924,68.7,0,67.5,1,64.5,0,66.3,0,68.1,0,1,1,
2023-10-20,03:55:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.1,70,50.3,0,0,0,0,0.1,66.5,70,0,4,123,2226,1237,100925,68.6,0,67.4,1,64.5,0,66.3,0,68.1,0,1,1,
2023-10-20,04:00:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.2,70,50,0,0,0,0,0.1,66.4,70,0,4,121,2153,1215,100925,68.6,0,67.4,0,64.5,0,66.3,0,68.1,0,1,1,
2023-10-20,04:05:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.2,70,50,0,0,0,0,0.1,66.3,70,0,4,118,2064,1187,100925,68.6,0,67.4,0,64.5,0,66.3,0,68,0,1,1,
2023-10-20,04:10:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.2,70,50,0,0,0,0,0.1,66.3,70,0,4,115,1982,1160,100924,68.6,0,67.4,0,64.5,0,66.2,0,68,0,1,1,
2023-10-20,04:15:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.2,70,50,0,0,0,0,0.2,66.4,70,0,4,113,1926,1141,100923,68.6,0,67.4,0,64.4,0,66.2,0,67.9,0,1,1,
2023-10-20,04:20:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.1,70,50,0,0,0,0,0.1,66.4,70,0,4,112,1896,1131,100919,68.6,0,67.3,0,64.4,0,66.2,0,67.9,0,1,1,
2023-10-20,04:25:00,off,heatOff,HKhold,Sleep,80.1,60.1,67.2,70,50,0,0,0,0,,66.4,70,0,4,111,1863,1120,100914,68.5,0,67.3,0,64.4,0,66.2,0,67.9,0,1,1,
2023-10-20,04:30:00,off,heatOff,HKhold,Sleep,80.1,60.1,67,70,50,0,0,0,0,,66.5,70,0,4,110,1832,1109,100907,68.5,0,67.3,0,64.4,0,66.2,0,67.9,0,1,1,
2023-10-20,04:35:00,off,heatOff,HKhold,Sleep,80.1,60.1,67,70,50,0,0,0,0,,66.4,70,0,4,109,1790,1093,100901,68.4,0,67.4,0,64.4,0,66.1,0,67.9,0,1,1,
2023-10-20,04:40:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.9,69,50,0,0,0,0,,66.5,69,0,4,107,1755,1080,100901,68.4,0,67.3,0,64.4,0,66.1,0,67.9,0,1,1,
2023-10-20,04:45:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.8,69,50,0,0,0,0,,66.5,69,0,4,106,1728,1070,100900,68.4,0,67.3,0,64.4,0,66.1,0,67.9,0,1,1,
2023-10-20,04:50:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.8,69,50,0,0,0,0,,66.4,69,0,4,105,1689,1055,100893,68.4,0,67.3,0,64.4,0,66,0,67.9,0,1,1,
2023-10-20,04:55:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.9,70,50,0,0,0,0,-0.1,66.4,70,0,4,102,1628,1030,100899,68.3,0,67.2,0,64.4,0,66,0,67.9,0,1,1,
2023-10-20,05:00:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.9,70,48.6,0,0,0,0,-0.1,66.4,70,0,4,101,1597,1018,100901,68.3,0,67.2,0,64.3,0,66,0,67.9,0,1,1,
2023-10-20,05:05:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.9,71,48.6,0,0,0,0,-0.1,66.3,71,0,4,98,1540,993,100899,68.3,0,67.3,0,64.3,0,66,0,67.9,0,1,1,
2023-10-20,05:10:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.9,71,48.6,0,0,0,0,-0.1,66.2,71,0,4,96,1491,972,100903,68.3,0,67.2,0,64.4,0,66,0,67.8,0,1,1,
2023-10-20,05:15:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.8,70,48.6,0,0,0,0,,66.2,70,0,4,94,1440,949,100905,68.3,0,67.2,0,64.3,0,66,0,67.8,0,1,1,
2023-10-20,05:20:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.8,70,48.6,0,0,0,0,,66.2,70,0,4,92,1403,932,100904,68.3,0,67.3,0,64.3,0,66,0,67.7,0,1,1,
2023-10-20,05:25:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.7,70,48.6,0,0,0,0,,66.2,70,0,4,91,1373,918,100901,68.3,0,67.2,0,64.3,0,66,0,67.7,0,1,1,
2023-10-20,05:30:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.7,70,48.8,0,0,0,0,,66.2,70,0,4,89,1337,900,100901,68.3,0,67.2,0,64.3,0,66,0,67.6,0,1,1,
2023-10-20,05:35:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.7,70,48.8,0,0,0,0,,66.2,70,0,4,88,1317,890,100900,68.2,0,67.2,0,64.3,0,65.9,0,67.6,0,1,1,
2023-10-20,05:40:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.7,70,48.8,0,0,0,0,,66.1,70,0,4,88,1309,886,100902,68.2,0,67.2,0,64.3,0,65.9,0,67.7,0,1,1,
2023-10-20,05:45:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.6,69,48.8,0,0,0,0,,66.2,69,0,4,87,1283,873,100899,68.2,0,67.2,0,64.3,0,65.8,0,67.7,0,1,1,
2023-10-20,05:50:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.5,68,48.8,0,0,0,0,0.1,66.3,68,0,4,85,1261,861,100896,68.1,0,67.2,0,64.3,0,65.8,0,67.7,0,1,1,
2023-10-20,05:55:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.6,68,48.8,0,0,0,0,,66.4,68,0,4,84,1240,850,100892,68.1,0,67.2,0,64.3,0,65.9,0,67.7,0,1,1,
2023-10-20,06:00:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.6,69,48.4,0,0,0,0,,66.3,69,0,4,82,1191,823,100892,68.1,0,67.2,0,64.3,0,65.8,0,67.7,0,1,1,
2023-10-20,06:05:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.7,70,48.4,0,0,0,0,,66.3,70,0,4,80,1170,812,100891,68.1,0,67.2,0,64.3,0,65.8,0,67.7,0,1,1,
2023-10-20,06:10:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.7,70,48.4,0,0,0,0,,66.3,70,0,4,79,1151,801,100889,68,0,67.2,0,64.3,0,65.8,0,67.7,0,1,1,
2023-10-20,06:15:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.6,70,48.4,0,0,0,0,,66.2,70,0,4,78,1127,787,100882,68,0,67.2,0,64.3,0,65.8,0,67.6,0,1,1,
2023-10-20,06:20:00,off,heatOff,HKhold,Sleep,80.1,60.1,66.6,70,48.4,0,0,0,0,,66.2,70,0,4,76,1099,771,100874,68,0,67.1,0,64.2,0,65.8,0,67.6,0,1,1,
2023-10-20,06:25:00,off,heatOff,HKhold,Sleep,77.5,64,66.6,70,48.4,0,0,0,0,,66.1,70,0,4,75,1081,760,100851,68,0,67.1,0,64.2,0,65.8,0,67.6,0,1,1,
2023-10-20,06:30:00,off,heatOff,,Home,75,68,66.6,70,48.5,0,0,0,0,,66,70,0,4,74,1057,745,100851,68,0,67.1,0,64.2,0,65.7,0,67.5,0,1,1,
2023-10-20,06:35:00,off,heatOff,,Home,75,68,66.6,70,48.5,0,0,0,0,-0.1,66,70,0,4,72,1035,731,100845,68,0,67.1,0,64.2,0,65.7,0,67.5,0,1,1,
2023-10-20,06:40:00,off,heatOff,,Home,75,68,66.6,70,48.5,0,0,0,0,-0.1,65.9,70,0,4,71,1018,720,100847,68,0,67.1,0,64.2,0,65.6,0,67.5,0,1,1,
2023-10-20,06:45:00,off,heatOff,,Home,75,68,66.5,69,48.5,0,0,0,0,,66,69,0,4,71,1015,718,100849,67.9,0,67.1,0,64.2,0,65.6,0,67.5,0,1,1,
2023-10-20,06:50:00,off,heatOff,,Home,75,68,66.4,69,48.5,0,0,0,0,,66,69,0,4,70,1007,713,100839,67.9,0,67.1,0,64.2,0,65.6,0,67.4,0,1,1,
2023-10-20,06:55:00,off,heatOff,,Home,75,68,66.3,68,48.5,0,0,0,0,0.1,66.1,68,0,4,69,991,702,100834,67.9,0,67.1,0,64.2,0,65.6,0,67.4,0,1,1,
2023-10-20,07:00:00,off,heatOff,,Home,75,68,66.3,68,48.9,0,0,0,0,0.1,66.2,68,0,4,69,981,695,100834,67.8,0,67.1,0,64.2,0,65.7,0,67.5,0,1,1,
2023-10-20,07:05:00,off,heatOff,,Home,75,68,66.3,68,48.9,0,0,0,0,0.1,66.2,68,0,4,68,969,687,100828,67.8,0,67.1,0,64.1,0,65.6,0,67.5,0,1,1,
2023-10-20,07:10:00,off,heatOff,,Home,75,68,66.4,68,48.9,0,0,0,0,,66.2,68,0,4,66,948,673,100819,67.8,0,67.1,0,64.1,0,65.6,0,67.5,0,1,1,
2023-10-20,07:15:00,off,heatOff,,Home,75,68,66.3,68,48.9,0,0,0,0,0.1,66.2,68,0,4,66,944,670,100811,67.7,0,67,0,64.1,0,65.6,0,67.5,0,1,1,
2023-10-20,07:20:00,off,heatOff,,Home,75,68,66.4,68,48.9,0,0,0,0,,66.3,68,0,4,65,933,665,100803,67.7,0,67,0,64.1,0,65.6,0,67.5,0,1,1,
2023-10-20,07:25:00,off,heatOff,,Home,75,68,66.5,69,48.9,0,0,0,0,,66.3,69,0,4,63,900,655,100789,67.7,0,67,0,64.1,0,65.5,0,67.5,0,1,1,
2023-10-20,07:30:00,off,heatOff,,Home,75,68,66.4,69,49.7,0,0,0,0,,66.2,69,0,4,63,900,655,100784,67.7,0,67,0,64.1,0,65.6,0,67.5,0,1,1,
2023-10-20,07:35:00,off,heatOff,,Home,75,68,66.5,69,49.7,0,0,0,0,,66.2,69,0,4,62,884,650,100777,67.7,0,67,0,64.1,0,65.5,0,67.5,0,1,1,
2023-10-20,07:40:00,off,heatOff,,Home,75,68,66.5,70,49.7,0,0,0,0,-0.1,66.1,70,0,4,61,869,646,100769,67.6,0,67,0,64.1,0,65.5,0,67.5,0,1,1,
2023-10-20,07:45:00,off,heatOff,,Home,75,68,66.4,69,49.7,0,0,0,0,,66,69,0,4,60,864,644,100775,67.6,0,67,0,64.1,0,65.5,0,67.4,0,1,1,
2023-10-20,07:50:00,off,heatOff,,Home,75,68,66.4,70,49.7,0,0,0,0,,66,70,0,4,59,852,640,100780,67.6,0,67,0,64.1,0,65.5,0,67.4,0,1,1,
2023-10-20,07:55:00,off,heatOff,,Home,75,68,66.4,69,49.7,0,0,0,0,,65.9,69,0,4,58,837,636,100794,67.6,0,67,0,64.1,0,65.5,0,67.4,0,1,1,
2023-10-20,08:00:00,off,heatOff,,Home,75,68,66.3,69,51.9,0,0,0,0,,66,69,0,4,58,835,635,100804,67.6,0,67,0,64.1,0,65.5,0,67.4,0,1,1,
2023-10-20,08:05:00,off,heatOff,,Home,75,68,66.2,68,51.9,0,0,0,0,0.1,66.1,68,0,4,57,823,631,100800,67.5,0,67,0,64,0,65.5,0,67.4,0,1,1,
2023-10-20,08:10:00,off,heatOff,,Home,75,68,66.2,68,51.9,0,0,0,0,0.1,66.1,68,0,4,56,810,627,100786,67.5,0,67,0,64,0,65.4,0,67.4,0,1,1,
2023-10-20,08:15:00,off,heatOff,,Home,75,68,66.2,68,51.9,0,0,0,0,0.1,66.1,68,0,4,56,803,625,100781,67.5,0,67,0,64,0,65.4,0,67.4,0,1,1,
2023-10-20,08:20:00,off,heatOff,,Home,75,68,66.2,68,51.9,0,0,0,0,0.1,66.1,68,0,4,55,794,622,100779,67.5,0,67,0,64,0,65.4,0,67.4,0,1,1,
2023-10-20,08:25:00,off,heatOff,,Home,75,68,66.3,68,51.9,0,0,0,0,0.1,66.2,68,0,4,55,791,621,100766,67.5,0,67,0,64,0,65.4,0,67.4,0,1,1,
2023-10-20,08:30:00,off,heatOff,,Home,75,68,66.3,68,53.7,0,0,0,0,0.1,66.3,68,0,4,54,784,619,100747,67.5,0,67,0,64,0,65.4,0,67.4,0,1,1,
2023-10-20,08:35:00,off,heatOff,,Home,75,68,66.3,68,53.7,0,0,0,0,,66.2,68,0,4,54,780,617,100747,67.5,0,67,0,64,0,65.3,0,67.4,0,1,1,
2023-10-20,08:40:00,off,heatOff,,Home,75,68,66.3,69,53.7,0,0,0,0,,66.1,69,0,4,52,766,612,100748,67.5,0,67,0,64,0,65.3,0,67.4,0,1,1,
2023-10-20,08:45:00,off,heatOff,,Home,75,68,66.2,69,53.7,0,0,0,0,,66,69,0,4,52,766,612,100735,67.4,0,67,0,64,0,65.3,0,67.4,0,1,1,
2023-10-20,08:50:00,off,heatOff,,Home,75,68,66.3,69,53.7,0,0,0,0,,66,69,0,4,52,765,612,100721,67.4,0,67,0,64,0,65.3,0,67.4,0,1,1,
2023-10-20,08:55:00,off,heatOff,,Home,75,68,66.4,70,53.7,0,0,0,0,-0.1,65.9,70,0,4,51,745,605,100717,67.4,0,67,0,64,0,65.3,0,67.4,0,1,1,
2023-10-20,09:00:00,off,heatOff,,Home,75,68,66.3,69,55.4,0,0,0,0,,66,69,0,4,50,743,604,100728,67.4,0,67,0,64,0,65.3,0,67.3,0,1,1,
2023-10-20,09:05:00,off,heatOff,,Home,75,68,66.3,69,55.4,0,0,0,0,,65.9,69,0,4,50,737,602,100735,67.4,0,67.1,0,64,0,65.3,0,67.3,0,1,1,
2023-10-20,09:10:00,off,heatOff,,Home,75,68,66.4,70,55.4,0,0,0,0,-0.1,65.8,70,0,4,49,731,600,100730,67.4,0,67.1,0,64,0,65.3,0,67.3,0,1,1,
2023-10-20,09:15:00,off,heatOff,,Home,75,68,66.3,69,55.4,0,0,0,0,,65.8,69,0,4,49,730,600,100712,67.3,0,67.1,0,64,0,65.2,0,67.3,0,1,1,
2023-10-20,09:20:00,off,heatOff,,Home,75,68,66.2,68,55.4,0,0,0,0,0.1,65.9,68,0,4,50,735,601,100712,67.3,0,67.1,0,64,0,65.2,0,67.3,0,1,1,
2023-10-20,09:25:00,off,heatOff,,Home,75,68,66.2,69,55.4,0,0,0,0,,66,69,0,4,49,727,598,100702,67.3,0,67.1,1,64,0,65.2,0,67.2,0,1,1,
2023-10-20,09:30:00,off,heatOff,,Home,75,68,66.3,69,56.9,0,0,0,0,,66.1,69,1,4,48,721,596,100701,67.3,0,67.1,1,64,0,65.3,0,67.2,1,1,1,
2023-10-20,09:35:00,off,heatOff,,Home,75,68,66.3,69,56.9,0,0,0,0,,66,69,1,4,51,754,608,100704,67.4,1,67.2,1,64,0,65.3,1,67.3,1,1,1,
2023-10-20,09:40:00,off,heatOff,,Home,75,68,66.6,69,56.9,0,0,0,0,,66.2,69,1,4,66,948,685,100702,67.4,1,67.2,1,64,0,65.5,1,67.3,1,1,1,
2023-10-20,09:45:00,off,heatOff,,Home,75,68,66.8,70,56.9,0,0,0,0,,66.3,70,1,4,92,1416,932,100712,67.5,1,67.2,1,64,0,65.8,1,67.3,1,1,1,
2023-10-20,09:50:00,off,heatOff,,Home,75,68,67,70,56.9,0,0,0,0,,66.4,70,0,4,123,2254,1240,100721,67.5,1,67.2,1,64,0,65.9,1,67.3,1,1,1,
2023-10-20,09:55:00,off,heatOff,,Home,75,68,67.1,70,56.9,0,0,0,0,,66.4,70,0,4,152,3484,1529,100713,67.6,1,67.2,1,64,0,65.9,0,67.4,1,1,1,
2023-10-20,10:00:00,off,heatOff,,Home,75,68,67.1,70,58,0,0,0,0,,66.4,70,0,4,171,4635,1721,100692,67.6,0,67.2,0,64,0,65.9,0,67.4,0,1,1,
2023-10-20,10:05:00,off,heatOff,,Home,75,68,67.1,70,58,0,0,0,0,,66.4,70,1,4,181,5332,1814,100677,67.5,1,67.2,1,64,0,65.9,0,67.3,1,1,1,
2023-10-20,10:10:00,off,heatOff,,Home,75,68,67.2,71,58,0,0,0,0,-0.1,66.3,71,1,4,199,7026,1995,100673,67.5,1,67.2,1,63.9,0,65.9,0,67.4,1,1,1,
2023-10-20,10:15:00,off,heatOff,,Home,75,68,67.3,71,58,0,0,0,0,-0.2,66.4,71,1,4,209,8146,2095,100683,67.6,1,67.2,1,63.9,0,66,0,67.4,1,1,1,
2023-10-20,10:20:00,off,heatOff,,Home,75,68,67.2,71,58,0,0,0,0,-0.1,66.4,71,1,4,214,8864,2151,100686,67.6,1,67.2,1,63.9,0,66,0,67.4,1,1,1,
2023-10-20,10:25:00,off,heatOff,,Home,75,68,67.1,71,58,0,0,0,0,-0.1,66.3,71,1,4,224,10324,2250,100677,67.5,1,66.9,1,63.9,0,66,0,67.4,1,1,1,
2023-10-20,10:30:00,off,heatOff,,Home,75,68,67.2,72,59.2,0,0,0,0,-0.2,66.3,72,1,4,234,11967,2349,100662,67.5,1,66.8,1,64,0,66,0,67.3,1,1,1,
2023-10-20,10:35:00,off,heatOff,,Home,75,68,67.2,72,59.2,0,0,0,0,-0.3,66.3,72,1,4,232,11510,2324,100656,67.5,1,66.7,1,64,0,66,0,67.3,1,1,1,
2023-10-20,10:40:00,off,heatOff,,Home,75,68,67.1,72,59.2,0,0,0,0,-0.2,66.2,72,0,4,227,10696,2275,100649,67.5,1,66.7,1,64,0,66,0,67.3,1,1,1,
2023-10-20,10:45:00,off,heatOff,,Home,75,68,67.1,71,59.2,0,0,0,0,-0.2,66.3,71,1,4,222,10006,2231,100645,67.5,1,66.7,1,63.9,0,66,0,67.3,1,1,1,
2023-10-20,10:50:00,off,heatOff,,Home,75,68,67,70,59.2,0,0,0,0,,66.4,70,1,4,239,13127,2403,100647,67.6,1,66.7,1,64,0,66,0,67.3,1,1,1,
2023-10-20,10:55:00,off,heatOff,,Home,75,68,67.2,71,59.2,0,0,0,0,-0.2,66.5,71,1,4,260,17793,2611,100651,67.6,1,66.8,1,64,1,66,0,67.3,1,1,1,
2023-10-20,11:00:00,off,heatOff,,Home,75,68,67.2,72,61.6,0,0,0,0,-0.3,66.5,72,1,4,271,20844,2717,100650,67.7,1,66.8,1,64,1,66.1,0,67.3,1,0,1,
2023-10-20,11:05:00,off,heatOff,,Home,75,68,67.2,72,61.6,0,0,0,0,-0.4,66.5,72,0,4,273,21587,2740,100647,67.7,1,66.8,0,63.9,1,66.1,0,67.4,1,1,1,
2023-10-20,11:10:00,off,heatOff,,Home,75,68,67.1,72,61.6,0,0,0,0,-0.4,66.5,72,0,4,271,21018,2722,100634,67.7,0,66.8,0,63.9,0,65.8,0,67.4,0,1,1,
2023-10-20,11:15:00,off,heatOff,,Home,75,68,67.1,72,61.6,0,0,0,0,-0.5,66.6,72,0,4,270,20482,2705,100614,67.7,0,66.8,0,63.9,0,65.7,0,67.4,0,1,1,
2023-10-20,11:20:00,off,heatOff,,Home,75,68,67.1,72,61.6,0,0,0,0,-0.5,66.7,72,1,4,268,20074,2692,100600,67.7,1,66.8,0,64,0,65.6,0,67.5,1,1,1,
2023-10-20,11:25:00,off,heatOff,,Home,75,68,66.8,70,61.6,0,0,0,0,-0.3,66.7,70,1,4,267,19542,2674,100592,67.7,1,66.9,1,64,0,65.6,0,67.5,1,1,1,
2023-10-20,11:30:00,off,heatOff,,Home,75,68,66.7,70,63.1,0,0,0,0,-0.2,66.6,70,1,4,265,18985,2655,100580,67.8,1,66.8,1,64,0,65.5,0,67.5,1,1,1,
2023-10-20,11:35:00,off,heatOff,,Home,75,68,66.8,70,63.1,0,0,0,0,-0.3,66.6,70,1,4,263,18637,2643,100569,67.8,1,66.8,1,63.9,0,65.5,0,67.6,1,1,1,
2023-10-20,11:40:00,off,heatOff,,Home,75,68,66.9,71,63.1,0,0,0,0,-0.3,66.5,71,1,4,262,18166,2626,100561,67.8,1,66.8,0,63.9,0,65.5,0,67.6,0,1,1,
2023-10-20,11:45:00,off,heatOff,,Home,75,68,66.8,70,63.1,0,0,0,0,-0.1,66.6,70,0,4,262,18258,2629,100553,67.7,1,66.8,0,63.9,0,65.4,0,67.5,0,1,1,
